,date,cusip,permno,permco,bidlo,askhi,prc,vol,ret,bid,ask,shrout,openprc,numtrd,retx,gvkey,datadate,fyearq,fqtr,fyr,tic,cusip,conm,datacqtr,datafqtr,rp,rdq,actq,altoq,ancq,aoq,arcedq,arceepsq,arceq,atq,cshfd12,ceqq,dd1q,cheq,chq,cogsq,csh12q,cshiq,cshopq,cshoq,dlcq,dlttq,dpq,dpretq,drcq,drltq,gdwlq,glaq,npq,ibcomq,ibmiiq,ibq,obkq,intanoq,intanq,invtq,lctq,lltq,lseq,ltq,niq,nopiq,oibdpq,piq,ppegtq,ppentq,prcraq,rcaq,rectq,rectrq,revtq,saleq,stkcoq,teqq,tstknq,txdbaq,txdbq,txdiq,txpq,txtq,udoltq,uinvq,ulcoq,wcapq,xintq,xoprq,xrdq,xsgaq,amcy,aqcy,capxy,cdvcy,chechy,cogsy,depcy,dltisy,dltry,dpcy,dprety,dpy,dvpy,dvy,ffoy,fincfy,gdwliay,gdwlipy,ibmiiy,intpny,invchy,ivncfy,niy,nopiy,oancfy,piy,prstkccy,prstkcy,revty,saley,scstkcy,stkcoy,txdcy,txpdy,txty,uwkcapcy,wcapchy,xopry,xrdy,xsgay,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq
461,2012-10-22,00754E10,76879.0,10833.0,0.600000023841858,0.600000023841858,0.600000023841858,1000.0,-0.0163934268057346,0.589999973773956,0.617999970912933,31161.0,0.600000023841858,,-0.0163934268057346,023616,2012-06-30,2012.0,1.0,3.0,API,00754E107,ADVANCED PHOTONIX INC  -CL A,2012Q2,2012Q1,Q,2012-08-13,11.125,0.987,12.402,9.206,,,,23.527,30.9915,17.688,1.671,3.172,3.172,3.772,30.9915,31.161,,31.161,1.671,1.376,0.492,,0.0,0.0,4.579,,0.0,-0.993,-0.993,-0.993,,3.64,8.219,3.327,4.454,1.385,23.527,5.839,-0.993,0.017,-0.485,-0.993,,3.196,,,4.343,4.343,6.216,6.216,0.029,17.688,0.0,0.0,0.0,,0.0,0.0,,,,6.671,0.033,6.701,1.371,2.929,,0.0,0.095,,-0.077,3.772,,0.8,0.714,0.492,,0.492,0.0,0.0,,0.086,,,-0.993,0.031,0.267,-0.105,-0.993,0.017,-0.058,-0.993,,0.0,6.216,6.216,,0.029,0.0,,0.0,,,6.701,1.371,2.929,2007860.0,0.0,16.8269,0.54,0.7899,0.5
462,2012-10-22,21900C10,93371.0,53357.0,0.730000019073486,0.800400018692017,0.769999980926514,55600.0,0.149253681302071,0.740000009536743,0.759999990463257,11408.0,0.75,,0.149253681302071,183945,2012-06-30,2012.0,2.0,12.0,CRMD,21900C100,CORMEDIX INC,2012Q2,2012Q2,Q,2012-08-13,1.0,0.028,0.036,0.028,,,,1.036,11.408,-0.143,0.0,0.894,0.894,0.0,11.408,11.408,,11.408,0.0,0.0,0.002,,0.0,0.0,0.0,,0.0,-0.613,-0.613,-0.613,,0.0,0.0,0.0,1.166,0.013,1.036,1.179,-0.613,0.001,-0.612,-0.613,,0.008,,,0.0,0.0,0.0,0.0,0.057,-0.143,0.0,0.0,0.0,,0.0,0.0,,,,-0.166,0.0,0.612,0.237,0.612,,0.0,0.0,,-1.091,0.0,,0.0,0.0,0.004,,0.004,0.0,0.0,,-0.015,,,-1.512,,0.0,0.0,-1.512,0.002,-1.076,-1.512,,0.0,0.0,0.0,,0.154,0.0,,0.0,,,1.51,0.601,1.51,639717.0,0.0,2.3957,0.21,0.4975,0.1457
463,2012-10-22,86938010,73817.0,6554.0,5.25,5.29990005493164,5.25,2300.0,0.0135135473683476,5.11999988555908,5.30000019073486,4880.0,5.25,12.0,0.0135135473683476,010213,2012-06-30,2012.0,2.0,12.0,STRN,869380105,SUTRON CORP,2012Q2,2012Q2,Q,2012-08-13,18.608,0.099,6.449,4.728,,,,25.057,5.0578,20.577,0.0,6.631,4.813,3.984,4.6785,4.725,,4.725,0.0,0.0,0.044,,,0.0,4.629,,0.0,0.552,0.552,0.552,13.15,0.0,4.629,4.16,3.379,1.101,25.057,4.48,0.552,0.016,0.845,0.817,,1.721,,,6.757,6.431,6.804,6.804,0.019,20.577,0.0,0.0,0.076,,0.0,0.265,,,,15.229,,5.959,0.628,1.975,,4.242,0.03,,-3.924,6.195,,0.0,0.0,0.143,,0.143,0.0,0.0,,0.099,,,0.476,,-0.639,-4.401,0.476,0.027,0.395,0.697,,0.0,10.541,10.541,,0.044,-0.032,,0.221,,,9.728,1.181,3.533,247483.0,0.0,23.625,5.0,6.89,4.56
464,2012-10-22,86564610,91909.0,52000.0,1.37000000476837,1.44990003108978,1.38999998569489,197735.0,0.00724636996164918,1.38999998569489,1.39999997615814,18126.0,1.37000000476837,204.0,0.00724636996164918,176874,2012-06-30,2012.0,2.0,12.0,SUMR,865646103,SUMMER INFANT INC,2012Q2,2012Q2,Q,2012-08-13,115.451,0.002,108.469,91.387,,,,223.92,18.179,96.079,0.725,5.334,5.334,40.945,17.8585,18.126,,17.985,0.725,72.911,1.803,,0.0,0.0,61.908,,0.0,-0.424,-0.424,-0.424,,29.477,91.385,47.28,39.915,87.926,223.92,127.841,-0.424,0.0,2.165,-0.537,,17.082,,,56.59,56.59,61.731,61.731,0.359,96.079,0.141,0.0,11.439,,0.0,-0.113,,,,75.536,0.899,59.566,,18.621,,0.0,2.502,,4.119,82.839,,10.357,,3.678,,3.678,0.0,0.0,,11.102,,,0.898,1.568,2.886,-2.502,0.898,0.0,-4.243,1.325,,0.0,124.73,124.73,,0.618,,0.018,0.427,,,118.108,,35.269,8677336.0,0.0,58.9908,3.28,6.06,2.71
465,2012-10-22,54179W10,12663.0,53712.0,1.05999994277954,1.0900000333786,1.06990003585815,1400.0,-0.0184403639286757,1.04999995231628,1.07000005245209,59345.0,1.0900000333786,,-0.0184403639286757,148631,2012-06-30,2012.0,2.0,12.0,LONCF,54179W101,LONCOR RESOURCES INC,2012Q2,2012Q2,Q,2012-08-13,5.539,0.0,41.624,0.0,,,,47.163,59.5443,44.823,0.0,4.945,4.945,0.0,58.5988,59.345,,59.345,0.0,0.0,0.009,,0.0,0.0,0.0,,0.0,-0.707,-0.707,-0.707,,0.0,0.0,0.0,1.572,0.768,47.163,2.34,-0.707,0.004,-0.701,-0.707,42.275,41.624,,,0.489,0.0,0.0,0.0,0.154,44.823,0.0,0.0,0.758,,0.0,0.0,,,,3.967,0.001,0.701,,0.701,,0.0,9.922,,-9.723,0.0,,0.0,0.0,0.012,,0.012,0.0,0.0,,1.71,,,-0.72,,0.0,-9.922,-0.72,0.753,-1.511,-0.72,,0.0,0.0,0.0,,0.325,0.0,,0.0,,,1.46,,1.46,545612.0,0.0,60.5319,1.02,1.4973,0.74
466,2012-10-22,G9363W10,29103.0,1405.0,2.25,2.49000000953674,2.32999992370605,36835.0,-0.00851063057780266,2.32999992370605,2.34999990463257,34111.0,2.36999988555908,180.0,-0.00851063057780266,003820,2012-06-30,2012.0,2.0,12.0,VIEWF,G9363W104,VIEWTRAN GROUP INC,2012Q2,2012Q2,Q,2012-08-13,382.966,0.1,27.733,25.385,,,,410.699,36.1775,244.269,0.0,157.426,77.926,176.495,36.1775,42.63,,33.881,124.651,0.0,1.23,,0.0,0.0,0.0,,124.651,1.784,2.965,1.784,,25.285,25.285,67.74,157.535,3.674,410.699,161.209,1.784,0.559,5.047,3.323,7.7,2.348,,,146.22,145.938,191.381,191.381,2.547,249.49,8.749,0.0,3.674,,2.096,0.358,,,,225.431,1.053,186.334,3.746,9.839,,0.0,0.107,,-12.167,333.106,,0.0,0.0,2.476,,2.476,0.0,0.0,,-11.015,,,4.75,1.906,-15.751,-11.149,3.044,1.473,9.457,5.393,,0.0,360.725,360.725,,4.998,-0.328,1.202,0.643,,,352.423,7.539,19.317,5297653.0,0.0,58.6141,1.73,2.97,1.63
467,2012-10-22,72690010,80012.0,12693.0,1.37000000476837,1.38999998569489,1.37000000476837,2777.0,0.0,1.33000004291534,1.37999999523163,20354.0,1.38999998569489,23.0,0.0,029435,2012-06-30,2012.0,3.0,9.0,PLNR,726900103,PLANAR SYSTEMS INC,2012Q2,2012Q3,Q,2012-08-13,77.945,5.835,10.175,6.57,,,,88.12,19.9165,50.46,0.219,16.247,16.247,34.39,19.9165,20.234,,20.234,0.219,0.327,0.68,,1.952,0.0,0.0,,0.0,-1.693,-1.693,-1.693,,0.735,0.735,36.806,32.167,5.493,88.12,37.66,-1.693,0.39,-1.191,-1.481,,3.605,,0.0,21.902,21.902,44.704,44.704,0.412,50.46,0.0,,0.0,,0.0,0.212,,,,45.778,,45.895,2.319,11.505,,0.0,2.84,,-5.984,100.833,,0.459,0.08,2.119,,2.119,0.0,0.0,,0.123,,,-11.554,,5.563,-2.84,-11.554,0.98,-2.668,-10.95,,0.0,129.954,129.954,,1.065,0.199,,0.604,,,139.247,7.805,38.414,1017863.0,0.0,32.7791,1.62,2.43,1.58
468,2012-10-22,34479820,77004.0,10883.0,6.26999998092651,6.51999998092651,6.51999998092651,5133.0,-0.0076103787869215,6.23999977111816,6.44999980926514,2823.0,6.32000017166138,45.0,-0.0076103787869215,023852,2012-06-30,2012.0,2.0,12.0,VIFL,344798202,FOOD TECHNOLOGY SERVICE INC,2012Q2,2012Q2,Q,2012-08-13,3.901,0.264,4.841,0.264,,,,8.742,2.9453,8.643,0.0,2.925,2.925,0.166,2.8065,2.827,,2.822,0.0,0.0,0.127,,0.0,0.0,0.0,,0.0,0.259,0.259,0.259,,0.0,0.0,0.0,0.099,0.0,8.742,0.099,0.259,0.0,0.543,0.416,11.658,4.577,,,0.415,0.415,1.019,1.019,0.01,8.643,0.005,0.048,0.0,0.157,0.0,0.157,,,,3.802,0.0,0.476,,0.31,,0.0,0.02,,0.925,0.332,,0.0,0.0,0.259,,0.258,0.0,0.0,,0.04,,,0.533,0.0,0.0,-0.227,0.533,0.0,1.112,0.856,,0.0,2.07,2.07,,0.02,0.323,0.0,0.323,,,0.956,,0.624,340841.0,0.0,19.246,6.82,7.649,5.75
469,2012-10-22,75833810,92449.0,52868.0,7.48999977111816,8.35000038146973,7.82000017166138,228362.0,-0.0200501065701246,7.82999992370605,7.86999988555908,11821.0,8.0600004196167,757.0,-0.0200501065701246,176378,2012-06-30,2012.0,2.0,12.0,REED,758338107,REEDS INC,2012Q2,2012Q2,Q,2012-08-13,9.369,0.052,4.499,1.081,,,,13.868,11.2503,3.877,0.304,1.391,1.391,4.945,10.9173,11.208,,11.208,3.255,2.842,0.189,,0.0,0.0,0.0,,2.951,0.421,0.444,0.444,,1.029,1.029,5.046,6.295,2.842,13.868,9.137,0.444,0.0,0.797,0.444,5.466,3.418,,,2.543,2.543,7.831,7.831,0.029,4.731,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.074,0.164,7.034,,2.089,,0.0,0.215,,0.678,9.316,,0.0,0.135,0.372,,0.372,0.032,0.0,,-0.252,,,0.32,0.333,1.053,-0.215,0.32,0.0,1.145,0.32,,0.0,14.37,14.37,,0.055,0.0,,0.0,,,13.346,,4.03,5380037.0,0.0,36.426,3.25,4.48,1.699
470,2012-10-22,86860710,63159.0,1588.0,3.65700006484985,3.80999994277954,3.79999995231628,4100.0,0.0146862668916583,3.69000005722046,3.83999991416931,13502.0,3.70000004768372,,0.0146862668916583,004156,2012-06-30,2012.0,2.0,12.0,STS,868607102,SUPREME INDUSTRIES INC,2012Q2,2012Q2,Q,2012-08-13,81.8,1.416,37.471,1.416,,,,119.271,15.3728,63.031,0.241,0.97,0.039,70.275,15.1675,,,15.219,0.241,20.999,0.785,,0.0,0.0,0.0,0.0,0.0,5.397,5.397,5.397,89.0,0.0,0.0,45.456,34.229,22.011,119.271,56.24,5.397,0.113,6.187,5.073,85.565,36.055,,,26.873,26.873,84.574,84.574,0.087,63.031,,0.0,1.012,,0.837,-0.324,,,,47.571,0.315,78.387,,8.112,,0.0,3.986,,-0.068,130.829,,157.469,152.177,1.582,,1.582,0.0,0.0,,5.366,,,7.879,,,-3.189,7.879,0.292,-2.245,7.555,,0.0,156.741,156.741,,0.143,0.0,,-0.324,,,147.489,,16.66,1566110.0,0.0,59.5063,3.91,4.57,3.007
471,2012-10-22,16948W10,12310.0,53512.0,0.379999995231628,0.409999996423721,-0.394999980926514,0.0,-0.0137328803539276,0.379999995231628,0.409999996423721,45050.0,,0.0,-0.0137328803539276,183932,2012-06-30,2012.0,3.0,9.0,HGSH,16948W100,CHINA HGS REAL ESTATE INC,2012Q2,2012Q3,Q,2012-08-13,63.195,0.0,53.507,0.0,,,,116.702,45.05,73.845,0.0,2.942,1.798,2.699,45.05,45.05,,45.05,1.81,0.0,0.02,,16.452,13.792,0.0,,1.81,1.333,1.333,1.333,,0.0,0.0,38.55,28.431,14.426,116.702,42.857,1.333,0.013,1.428,1.405,,53.507,,,3.418,0.0,4.585,4.585,0.004,73.845,0.0,0.0,0.0,,0.677,0.072,,,,34.764,0.016,3.157,,0.458,,0.0,0.0,,-7.04,4.676,,0.0,0.0,0.064,,0.064,0.0,0.0,,0.0,,,3.309,0.0,-7.377,0.0,3.309,0.013,-7.119,3.477,,0.0,9.596,9.596,,0.021,0.0,0.024,0.168,,,6.03,,1.354,363261.0,0.0,23.426,0.52,1.18,0.476
472,2012-10-22,17490310,91609.0,51445.0,5.80179977416992,5.84999990463257,5.80179977416992,2803.0,-0.00398283870890737,5.80000019073486,5.84999990463257,5136.0,5.84999990463257,13.0,-0.00398283870890737,266160,2012-06-30,2012.0,3.0,9.0,CZWI,174903104,CITIZENS COMMUNITY BANCORP,2012Q2,2012Q3,Q,2012-08-13,,,,80.132,,,,533.366,5.117,54.096,,20.855,,2.498,5.117,5.133,0.0,5.133,0.0,48.15,0.29,,,,0.0,,,0.349,0.349,0.349,,0.288,0.288,1.002,,,533.366,479.27,0.349,-1.211,2.087,0.586,,5.699,,,425.678,,,7.438,0.005,54.096,0.0,4.425,0.0,,,0.237,,,,,,5.351,,2.853,,0.0,0.38,,-10.908,8.637,,17.75,,0.974,,0.974,0.0,0.0,,-4.526,,,0.001,5.091,0.0,-13.411,0.001,-3.871,7.029,0.02,,0.0,,21.94,,0.015,0.0,0.021,0.019,,,17.075,,8.438,424628.0,0.0,29.0009,5.6499,6.28,5.5
473,2012-10-22,71910C10,12751.0,53757.0,3.65120005607605,3.75,3.75,40100.0,0.0217983443289995,3.74000000953674,3.75,12768.0,3.65120005607605,,0.0217983443289995,187165,2012-06-30,2012.0,2.0,12.0,FENG,71910C103,PHOENIX NEW MEDIA LTD  -ADR,2012Q2,2012Q2,Q,2012-08-13,245.315,1.814,17.077,2.824,,,,262.392,81.0368,218.027,0.0,177.741,20.694,24.575,77.1018,,,77.928,0.0,0.0,,,1.195,0.0,0.0,,0.0,5.467,5.467,5.467,,1.01,1.01,0.0,43.312,1.053,262.392,44.365,5.467,1.019,,6.498,,14.253,,,57.104,42.563,44.274,44.274,0.457,218.027,,0.0,0.0,,4.317,1.031,,,,202.003,0.0,38.795,3.468,14.22,,,,,,46.016,,,,,,,0.0,,,,,,10.697,,,,10.697,2.773,,12.57,,,82.237,82.237,,0.995,,,1.873,,,72.44,6.642,26.424,4830297.0,0.0,,4.78,7.8,4.255
474,2012-10-22,49375T10,66050.0,21538.0,1.85000002384186,1.9099999666214,1.85000002384186,38700.0,-0.0106951771304011,1.85000002384186,1.86000001430511,21835.0,1.89999997615814,,-0.0106951771304011,009289,2012-06-30,2012.0,2.0,12.0,KIDBQ,49375T100,KID BRANDS INC,2012Q2,2012Q2,Q,2012-08-13,91.658,47.057,96.853,91.701,,,,188.511,21.7603,89.925,4.6,1.068,1.068,40.434,21.7603,26.728,0.0,21.828,29.315,18.4,0.677,,0.0,0.0,0.0,,24.715,0.209,0.209,0.209,,44.644,44.644,45.657,79.095,19.491,188.511,98.586,0.209,-0.113,1.729,-0.761,,5.152,0.0,,37.2,34.658,55.47,55.47,0.3,89.925,4.9,45.193,0.359,,0.684,-0.97,,,,12.563,0.688,53.741,,13.307,,0.0,0.681,,-1.388,79.784,,0.0,1.775,2.311,,1.346,0.0,0.0,,-1.629,,,-0.594,1.319,-4.239,-0.681,-0.594,0.048,0.974,-2.035,,0.0,110.698,110.698,,0.585,-1.055,0.294,-1.441,,,107.779,,27.995,2886066.0,0.0,43.656,2.0,2.65,1.81
475,2012-10-22,G3233510,92507.0,52850.0,1.64999997615814,1.6599999666214,1.64999997615814,8557.0,0.0576923303306103,1.62999999523163,1.64999997615814,29315.0,1.64999997615814,17.0,0.0576923303306103,183735,2012-06-30,2012.0,2.0,12.0,EDSFF,G32335104,EXCEED CO LTD,2012Q2,2012Q2,Q,2012-08-13,298.541,11.495,60.804,15.82,,,,359.345,34.7148,333.669,0.0,126.087,126.087,62.074,31.3403,,,,1.574,0.0,,,0.0,0.0,0.0,,1.574,4.54,4.54,4.54,,4.325,4.325,4.47,25.676,0.0,359.345,25.676,4.54,0.79,,5.35,,44.984,,,157.596,157.596,87.216,87.216,,333.669,,0.0,0.0,,0.835,0.81,,,,272.865,0.026,82.63,2.085,20.556,,,,,-25.702,162.867,,,,,,,0.0,,,0.958,,,24.863,,,-0.382,24.863,1.399,-26.348,28.731,,,229.266,229.266,,,,,3.868,,,201.9,3.816,39.033,4961417.0,0.0,,2.081,3.86,1.8
476,2012-10-22,44951W10,85768.0,34633.0,5.34000015258789,5.98000001907349,5.51999998092651,19170.0,-0.0349650010466576,5.5,5.61999988555908,14977.0,5.75,102.0,-0.0349650010466576,066371,2012-06-30,2012.0,3.0,9.0,IESC,44951W106,IES HOLDINGS INC,2012Q2,2012Q3,Q,2012-08-13,153.458,4.54,18.647,10.164,,,,172.105,14.6023,54.417,11.073,28.175,18.663,101.338,14.6023,15.408,0.0,14.995,11.073,0.095,0.534,,26.681,0.0,4.446,,0.0,-1.213,-1.213,-1.213,229.0,0.0,4.446,23.087,110.307,7.381,172.105,117.688,-3.176,0.02,1.533,-1.205,,8.483,,0.0,97.417,97.417,116.128,116.128,0.258,54.417,0.413,,0.284,,0.0,0.008,,,,43.151,0.524,114.595,,13.257,,0.0,1.169,,-16.914,289.904,,0.0,0.194,1.7,,1.592,0.0,0.0,,-9.8,,,-2.208,1.248,-4.682,-1.169,-10.329,0.254,-5.945,-2.168,,0.094,332.734,332.734,,0.534,,0.383,0.04,,,330.252,,40.348,437037.0,0.0,41.0863,2.74,4.71,2.4
477,2012-10-22,02752P10,12892.0,53827.0,19.1499996185303,19.25,19.1499996185303,3300.0,-0.00416016252711415,19.1100006103516,19.1900005340576,4582.0,19.25,,-0.00416016252711415,186845,2012-06-30,2012.0,2.0,12.0,AMID,02752P100,AMERICAN MIDSTREAM PRTNRS LP,2012Q2,2012Q2,Q,2012-08-13,27.817,,,5.042,,,,194.384,8.8438,98.123,,6.538,1.038,35.27,8.7623,9.108,,9.108,0.0,72.26,5.092,,,,,0.117,,2.246,,2.246,,,,0.0,15.511,,194.384,96.261,2.327,-0.005,8.051,2.246,212.795,161.525,,,1.273,,43.321,43.321,0.467,98.123,0.0,0.0,0.0,0.0,0.0,0.0,72.26,0.0,14.768,12.306,0.825,35.27,,,0.284,0.0,2.384,8.031,0.167,72.584,10.283,31.34,25.35,10.567,,10.218,0.0,8.031,,-3.042,,,,1.043,0.0,-7.762,4.018,-0.005,10.971,3.912,0.0,0.0,88.179,88.179,0.0,0.798,0.0,,0.0,,,72.584,,,715849.0,0.4325,177.81,19.5224,23.17,18.18
478,2012-10-22,83084G10,12489.0,53630.0,2.16000008583069,2.33999991416931,2.22000002861023,72366.0,-0.0632910802960396,2.22000002861023,2.24000000953674,9960.0,2.27999997138977,238.0,-0.0632910802960396,185944,2012-06-30,2012.0,1.0,3.0,MOBI,83084G109,SKY-MOBI LTD  -ADR,2012Q2,2012Q1,Q,2012-08-13,108.803,0.936,6.135,1.65,,,,114.938,32.2133,92.294,0.0,94.67,36.705,18.306,32.2038,32.274,,32.274,0.0,0.0,,,1.844,0.0,0.0,,0.0,-0.805,-0.806,-0.805,,0.0,0.0,0.0,22.591,0.0,114.938,22.591,-0.805,0.673,,-0.779,,4.485,,,,,24.139,24.139,1.297,92.347,0.0,0.348,0.0,,0.453,0.027,,,,86.212,0.0,25.591,3.16,7.285,,,,,,18.306,,,,,,,0.0,,,,,,-0.806,,,,-0.805,0.673,,-0.779,,,24.139,24.139,,1.297,,,0.027,,,25.591,3.16,7.285,9109242.0,0.0,,2.28,3.64,1.85
479,2012-10-22,12596130,85540.0,15800.0,4.79010009765625,4.84000015258789,4.84000015258789,1436.0,-0.0162601470947266,4.78999996185303,4.94000005722046,3232.0,4.82000017166138,9.0,-0.0162601470947266,065765,2012-06-30,2012.0,2.0,12.0,CTIB,125961300,CTI INDUSTRIES CORP,2012Q2,2012Q2,Q,2012-08-13,22.23,0.317,9.93,1.35,,,,32.16,3.209,11.918,1.645,0.261,0.261,9.038,3.173,3.285,,3.213,9.272,3.861,0.425,,0.0,0.0,1.033,,7.627,-0.078,-0.096,-0.078,,0.0,1.033,13.794,16.484,3.861,32.16,20.345,-0.078,0.011,0.438,-0.149,35.53,8.58,,,5.674,5.674,11.817,11.817,0.022,11.815,0.072,0.069,0.0,,0.0,-0.053,,,,5.746,0.173,11.379,,2.341,,0.0,0.527,,-0.077,19.336,,0.0,0.47,0.839,,0.839,0.0,0.0,,-0.3,,,0.313,0.536,-0.541,-0.527,0.311,0.018,0.743,0.515,,0.0,25.624,25.624,,0.044,0.082,0.005,0.202,,,23.929,,4.593,119021.0,0.0,15.9044,4.95,5.09,4.49
480,2012-10-22,G2943810,91497.0,51305.0,4.23000001907349,4.44999980926514,4.23000001907349,6970.0,-0.0386363789439201,4.19000005722046,4.25,3977.0,4.44999980926514,28.0,-0.0386363789439201,164582,2012-06-30,2012.0,2.0,12.0,EFUT,G29438101,EFUTURE HOLDING INC,2012Q2,2012Q2,Q,2012-08-13,15.92,0.638,17.167,16.405,,,,33.087,4.1865,19.571,0.0,5.065,5.065,3.547,4.13,3.937,,3.937,0.0,0.0,0.429,,0.0,0.0,12.691,,0.0,-0.074,-0.074,-0.074,,3.076,15.767,5.024,13.516,0.0,33.087,13.516,-0.074,0.02,-0.41,-0.819,1.823,0.762,,,5.125,3.513,6.157,6.157,0.407,19.571,0.0,0.638,0.0,,0.227,-0.745,,,,2.404,0.0,6.567,0.205,3.02,,0.0,0.256,,-3.932,5.368,,0.0,0.0,0.879,,0.879,0.0,0.0,,0.0,,,-0.851,0.0,-0.838,-1.349,-0.851,0.048,-2.584,-1.625,,0.0,9.849,9.849,,0.587,-0.774,,-0.774,,,10.643,0.287,5.275,1097137.0,0.0,12.6378,3.21,6.07,2.76
481,2012-10-22,04744L10,92456.0,52874.0,1.05999994277954,1.20000004768372,1.10000002384186,671703.0,-0.0833333507180214,1.10000002384186,1.11000001430511,30053.0,1.20000004768372,1045.0,-0.0833333507180214,176017,2012-06-30,2012.0,2.0,12.0,ATHX,04744L106,ATHERSYS INC,2012Q2,2012Q2,Q,2012-08-13,11.958,0.028,1.377,0.028,,,,13.335,25.6265,4.503,0.0,10.857,10.857,6.189,25.6265,29.515,,29.515,0.0,0.05,0.08,,0.0,0.0,0.0,0.001,0.0,-3.713,-3.713,-3.713,,0.0,0.0,0.0,4.148,4.684,13.335,8.832,-3.713,-0.102,-3.532,-3.713,,1.349,,,0.704,0.704,2.657,2.657,0.133,4.503,0.0,0.0,0.0,,0.0,0.0,,,,7.81,0.0,6.189,4.7,,,0.0,0.237,,2.072,13.017,,0.05,0.0,0.155,,0.155,0.0,0.0,,8.48,,,-8.049,,0.0,4.0,-8.049,-0.464,-10.408,-8.049,,0.0,5.404,5.404,,0.269,0.0,,0.0,,,13.017,9.972,,6935512.0,0.0,47.5192,1.61,1.71,1.25
482,2012-10-22,45252530,11292.0,9146.0,4.90000009536743,5.00169992446899,4.90000009536743,3912.0,-0.0719697177410126,4.90000009536743,5.38000011444092,3019.0,5.0,41.0,-0.0719697177410126,013235,2012-06-30,2012.0,2.0,12.0,ICCC,452525306,IMMUCELL CORP,2012Q2,2012Q2,Q,2012-08-13,7.271,1.248,3.766,1.248,,,,11.037,3.0495,9.258,0.177,5.014,1.034,0.399,3.0045,3.261,,3.019,0.177,1.178,0.107,,0.0,0.0,0.0,,0.0,0.015,0.015,0.015,,0.0,0.0,1.666,0.519,1.26,11.037,1.779,0.015,0.008,0.144,0.027,6.163,2.518,,,0.391,0.358,1.175,1.175,0.009,9.258,0.242,1.231,0.0,,0.0,0.012,,,,6.752,0.018,1.031,0.211,0.632,,0.0,0.237,,0.252,0.999,,0.0,0.085,0.211,,0.21,0.0,0.0,,-0.028,,,0.17,0.039,,-0.039,0.17,0.017,0.319,0.298,,0.0,2.892,2.892,,0.018,0.121,0.0,0.128,,,2.363,0.46,1.364,62241.0,0.0,17.6612,5.85,6.8001,4.6
483,2012-10-22,49690420,89063.0,41860.0,3.46000003814697,3.51999998092651,3.5,6600.0,-0.0223463475704193,3.48000001907349,3.53999996185303,13149.0,3.50999999046326,,-0.0223463475704193,061743,2012-06-30,2012.0,2.0,12.0,KFS,496904202,KINGSWAY FINANCIAL SVCS INC,2012Q2,2012Q2,Q,2012-08-13,,12.653,,188.331,,,,349.909,52.4545,106.942,1.656,81.481,63.101,28.363,52.4545,52.596,0.0,52.596,1.656,61.09,,,,55.451,0.51,,0.0,-8.508,-7.717,-8.508,,39.121,39.631,0.0,,,349.909,253.313,-8.508,-2.326,,-7.601,41.278,12.479,0.0,,67.618,52.045,42.158,42.158,0.132,96.596,0.0,0.0,2.653,,0.0,0.116,,,,,1.916,45.517,,17.154,,0.0,0.502,,-22.385,54.557,,0.0,0.0,1.063,,,0.0,0.0,,0.132,,,-20.239,,0.0,8.42,-19.516,-8.927,-30.937,-20.064,,0.0,83.14,83.14,,0.101,0.0,,0.175,,,90.512,,35.955,543461.0,0.0,31.2999,0.5951,0.81,0.45
484,2012-10-22,78468K10,12406.0,53581.0,15.0,15.0,15.0,300.0,0.00603622756898403,14.3900003433228,15.0,1659.0,15.0,1.0,0.00603622756898403,185827,2012-06-30,2012.0,2.0,12.0,SPBC,78468K106,SP BANCORP INC,2012Q2,2012Q2,Q,2012-08-13,,,,29.317,,,,270.729,1.614,32.926,,6.933,,0.587,1.614,1.7,0.017,1.565,0.0,9.045,0.072,,,,0.0,,,0.235,0.235,0.235,,0.0,0.0,11.694,,,270.729,237.803,0.235,-1.275,1.648,0.301,,4.3,12.6,,218.485,,,4.047,,32.926,0.135,0.547,0.0,,,0.066,,,,,,2.399,,1.812,,0.0,0.097,,-2.995,1.446,,,16.933,0.143,,0.143,0.0,0.0,,-3.155,,,0.514,0.746,-4.175,1.882,0.514,-2.209,-1.722,0.663,,0.685,,8.041,,,,0.031,0.149,,,5.026,,3.58,134126.0,0.0,20.032,12.8,13.25,11.83
485,2012-10-22,03283810,12498.0,53636.0,12.0100002288818,13.0,-12.5050001144409,0.0,0.0258408971130848,12.0100002288818,13.0,2550.0,,0.0,0.0258408971130848,181515,2012-06-30,2012.0,4.0,6.0,ANCB,032838104,ANCHOR BANCORP/WA,2012Q2,2012Q4,Q,2012-08-13,,,,85.154,,,,470.815,2.454,54.024,,78.673,,2.818,2.454,2.55,0.0,2.458,0.0,64.9,0.221,,,,0.0,,,-0.314,-0.314,-0.314,,0.0,0.0,7.02,,,470.815,416.791,-0.314,-1.332,1.239,-0.314,,12.213,,,287.755,,,6.873,,54.024,0.092,0.555,0.0,,,0.0,,,,,,5.634,,2.816,,0.0,0.307,,14.916,8.825,,0.0,21.0,0.924,,0.924,0.0,0.0,,-15.503,,,-1.712,6.114,0.17,28.192,-1.712,-10.333,2.227,-1.712,,0.0,,29.009,,,-0.004,0.0,0.0,,,19.464,,10.639,212202.0,0.0,25.4157,10.34,11.475,8.5
